03/01/2023 05:24:50,362671385281581122,burbank,LevelExited,PB023
03/01/2023 05:24:55,362671385281581122,burbank,LevelStarted,PB023
03/01/2023 05:25:24,362671385281581122,burbank,LevelExited,PB023
03/01/2023 05:25:27,362671385281581122,burbank,LevelStarted,PB023
03/01/2023 05:30:51,362671385281581122,burbank,LevelExited,PB023
